[Summary]
Novonix HPC data file
Novonix
Channel: 09
Cell: 2023-12-12_fullcell_aqds_vanadium_insituUVvis.csv
Serial Number: 
Description: Enter description here...
Protocol: CCCV_fullcell_50mA_until_200mV_chrge1p3V_dischrge0p4V.pro1
Mass (g): 1.000
Capacity (Ah): 1.000
Area (cm2): 1.000
DC Offset Voltage (V): 0.00000
Started: 12/12/2023 10:58:00 AM
Version: 2.2.0.2
[End Summary]
[Protocol]
Protocol: CCCV_fullcell_50mA_until_200mV_chrge1p3V_dischrge0p4V.pro1
[0: Open_circuit_storage:]
   [End step when step time > 30 seconds]
   [Save data when Δt > 2 seconds]
   [StepLimits -999 999999 0 50 0 100 0 100 -150 500 -150 500 -0.624045864045863 1.47535724815725 -0.624045864045863 1.47535724815725 -999 2 0 2]
[5: Repeat: 8000 time(s) Node count: 3]
   [3: CC-CV_charge: 50 mA to 1.3 V]
      [During CV, End step when step time > 4 hours or when abs(I) < 5 mA]
      [Any time, Save data when ΔV > 0.002 V or when Δt > 2 seconds]
      [StepLimits 0 10 0 10 0 100 0 100 -150 500 -150 500 -0.562948402948403 1.41975823095823 -0.562948402948403 1.41975823095823 0 1.76216216216216 0 1.74234234234234]
   [4: CC-CV_discharge: 50 mA to 0.4 V]
      [During CV, End step when step time > 4 hours or when abs(I) < 5 mA]
      [Any time, Save data when ΔV > 0.002 V or when Δt > 2 seconds]
      [StepLimits 0 10 0 10 0 100 0 100 -150 500 -150 500 -0.555806715806716 1.41042686322686 -0.555806715806716 1.41042686322686 0 1.72252252252252 0 1.72252252252252]
   [6: Increment_cycle_counter:]
[End Protocol]
[Data]
Date and Time,Cycle Number,Step Type,Run Time (h),Step Time (h),Current (A),Potential (V),Capacity (Ah),Temperature (°C),Circuit Temperature (°C),Energy (Wh),dVdt (I/h),dIdt (V/h),Step Number,Step position
12/12/2023 2:27:01 PM,4,8,3.4835250,0.5457861,0.0061357237,1.29977976,0.0276129305,-9999.00000000,21.452,0.0332563991,0.0000000,0.0000000,11,0
12/12/2023 2:27:03 PM,4,8,3.4841028,0.5463639,0.0061067724,1.29978396,0.0276164616,-9999.00000000,21.453,0.0332609887,0.0000000,0.0000000,11,0
12/12/2023 2:27:05 PM,4,8,3.4846806,0.5469417,0.0060578932,1.29977769,0.0276199671,-9999.00000000,21.451,0.0332655451,0.0000000,0.0000000,11,0
12/12/2023 2:27:07 PM,4,8,3.4852583,0.5475194,0.0060029640,1.29977876,0.0276234476,-9999.00000000,21.446,0.0332700691,0.0000000,0.0000000,11,0
12/12/2023 2:27:09 PM,4,8,3.4858361,0.5480972,0.0059686884,1.29977876,0.0276269067,-9999.00000000,21.447,0.0332745651,0.0000000,0.0000000,11,0
12/12/2023 2:27:11 PM,4,8,3.4864139,0.5486750,0.0059176929,1.29978220,0.0276303441,-9999.00000000,21.448,0.0332790330,0.0000000,0.0000000,11,0
12/12/2023 2:27:13 PM,4,8,3.4869917,0.5492528,0.0058731104,1.29978174,0.0276337596,-9999.00000000,21.467,0.0332834723,0.0000000,0.0000000,11,0
12/12/2023 2:27:15 PM,4,8,3.4875694,0.5498306,0.0058551767,1.29978166,0.0276371534,-9999.00000000,21.458,0.0332878835,0.0000000,0.0000000,11,0
12/12/2023 2:27:17 PM,4,8,3.4881472,0.5504083,0.0058205322,1.29978396,0.0276405261,-9999.00000000,21.464,0.0332922673,0.0000000,0.0000000,11,0
12/12/2023 2:27:20 PM,4,8,3.4887250,0.5509861,0.0057859944,1.29978189,0.0276438810,-9999.00000000,21.461,0.0332966280,0.0000000,0.0000000,11,0
12/12/2023 2:27:22 PM,4,8,3.4893028,0.5515639,0.0057510328,1.29978121,0.0276472152,-9999.00000000,21.463,0.0333009617,0.0000000,0.0000000,11,0
12/12/2023 2:27:24 PM,4,8,3.4898806,0.5521417,0.0057169463,1.29978258,0.0276505270,-9999.00000000,21.474,0.0333052663,0.0000000,0.0000000,11,0
12/12/2023 2:27:26 PM,4,8,3.4904583,0.5527194,0.0056811644,1.29978327,0.0276538178,-9999.00000000,21.476,0.0333095436,0.0000000,0.0000000,11,0
12/12/2023 2:27:28 PM,4,8,3.4910361,0.5532972,0.0056314313,1.29978296,0.0276570869,-9999.00000000,21.462,0.0333137928,0.0000000,0.0000000,11,0
12/12/2023 2:27:30 PM,4,8,3.4916139,0.5538750,0.0056105153,1.29978090,0.0276603373,-9999.00000000,21.468,0.0333180176,0.0000000,0.0000000,11,0
12/12/2023 2:27:32 PM,4,8,3.4921917,0.5544528,0.0055729983,1.29978464,0.0276635657,-9999.00000000,21.462,0.0333222138,0.0000000,0.0000000,11,0
12/12/2023 2:27:34 PM,4,8,3.4927694,0.5550306,0.0055549945,1.29978312,0.0276667748,-9999.00000000,21.480,0.0333263849,0.0000000,0.0000000,11,0
12/12/2023 2:27:36 PM,4,8,3.4933472,0.5556083,0.0055352647,1.29978235,0.0276699657,-9999.00000000,21.470,0.0333305324,0.0000000,0.0000000,11,0
12/12/2023 2:27:38 PM,4,8,3.4939250,0.5561861,0.0054670948,1.29978487,0.0276731369,-9999.00000000,21.463,0.0333346543,0.0000000,0.0000000,11,0
12/12/2023 2:27:40 PM,4,8,3.4945028,0.5567639,0.0054379637,1.29978121,0.0276762913,-9999.00000000,21.484,0.0333387543,0.0000000,0.0000000,11,0
12/12/2023 2:27:42 PM,4,8,3.4950806,0.5573417,0.0054020415,1.29978296,0.0276794267,-9999.00000000,21.472,0.0333428297,0.0000000,0.0000000,11,0
12/12/2023 2:27:44 PM,4,8,3.4956583,0.5579194,0.0053637925,1.29978197,0.0276825440,-9999.00000000,21.481,0.0333468815,0.0000000,0.0000000,11,0
12/12/2023 2:27:47 PM,4,8,3.4962361,0.5584972,0.0053429406,1.29978525,0.0276856436,-9999.00000000,21.481,0.0333509103,0.0000000,0.0000000,11,0
12/12/2023 2:27:49 PM,4,8,3.4968139,0.5590750,0.0053035908,1.29978037,0.0276887245,-9999.00000000,21.472,0.0333549147,0.0000000,0.0000000,11,0
12/12/2023 2:27:51 PM,4,8,3.4973917,0.5596528,0.0052872154,1.29978418,0.0276917868,-9999.00000000,21.486,0.0333588951,0.0000000,0.0000000,11,0
12/12/2023 2:27:53 PM,4,8,3.4979694,0.5602306,0.0052633232,1.29978449,0.0276948300,-9999.00000000,21.481,0.0333628505,0.0000000,0.0000000,11,0
12/12/2023 2:27:55 PM,4,8,3.4985472,0.5608083,0.0052267148,1.29978434,0.0276978555,-9999.00000000,21.484,0.0333667831,0.0000000,0.0000000,11,0
12/12/2023 2:27:57 PM,4,8,3.4991250,0.5613861,0.0051869686,1.29978350,0.0277008647,-9999.00000000,21.470,0.0333706944,0.0000000,0.0000000,11,0
12/12/2023 2:27:59 PM,4,8,3.4997028,0.5619639,0.0051646133,1.29978228,0.0277038589,-9999.00000000,21.470,0.0333745862,0.0000000,0.0000000,11,0
12/12/2023 2:28:01 PM,4,8,3.5002806,0.5625417,0.0051459203,1.29978373,0.0277068375,-9999.00000000,21.479,0.0333784577,0.0000000,0.0000000,11,0
12/12/2023 2:28:03 PM,4,8,3.5008583,0.5631194,0.0051330792,1.29978159,0.0277097984,-9999.00000000,21.478,0.0333823063,0.0000000,0.0000000,11,0
12/12/2023 2:28:05 PM,4,8,3.5014361,0.5636972,0.0050797265,1.29978250,0.0277127410,-9999.00000000,21.479,0.0333861310,0.0000000,0.0000000,11,0
12/12/2023 2:28:07 PM,4,8,3.5020139,0.5642750,0.0050340644,1.29978342,0.0277156689,-9999.00000000,21.481,0.0333899367,0.0000000,0.0000000,11,0
12/12/2023 2:28:09 PM,4,8,3.5025917,0.5648528,0.0050200157,1.29977991,0.0277185812,-9999.00000000,21.468,0.0333937220,0.0000000,0.0000000,11,0
12/12/2023 2:28:11 PM,4,8,3.5030611,0.5653222,0.0049969224,1.29978098,0.0277209354,-9999.00000000,21.477,0.0333967820,0.0000000,0.0000000,11,3
12/12/2023 2:28:11 PM,4,8,3.5031333,0.5653944,0.0050143834,1.29978418,0.0277212971,-9999.00000000,21.487,0.0333972521,0.0000000,0.0000000,11,2
12/12/2023 2:28:12 PM,4,9,3.5032778,0.0000000,0.0000000000,1.29795190,0.0277212971,-9999.00000000,21.495,0.0333972521,0.0000000,0.0000000,12,1
12/12/2023 2:28:12 PM,4,9,3.5033139,0.0000361,-0.0461350313,1.29207948,0.0277196311,-9999.00000000,21.495,0.0333950995,0.0000000,0.0000000,12,0
12/12/2023 2:28:12 PM,4,9,3.5033500,0.0000722,-0.0499776604,1.28487822,0.0277178264,-9999.00000000,21.497,0.0333927806,0.0000000,0.0000000,12,0
12/12/2023 2:28:12 PM,4,9,3.5033861,0.0001083,-0.0499842991,1.28147529,0.0277160214,-9999.00000000,21.497,0.0333904675,0.0000000,0.0000000,12,0
12/12/2023 2:28:12 PM,4,9,3.5034222,0.0001444,-0.0499854365,1.27910078,0.0277142164,-9999.00000000,21.497,0.0333881587,0.0000000,0.0000000,12,0
12/12/2023 2:28:13 PM,4,9,3.5034944,0.0002167,-0.0499867509,1.27546888,0.0277106062,-9999.00000000,21.497,0.0333835510,0.0000000,0.0000000,12,0
12/12/2023 2:28:13 PM,4,9,3.5035667,0.0002889,-0.0499872998,1.27258070,0.0277069960,-9999.00000000,21.484,0.0333789543,0.0000000,0.0000000,12,0
12/12/2023 2:28:13 PM,4,9,3.5036389,0.0003611,-0.0499876566,1.27008403,0.0277033858,-9999.00000000,21.484,0.0333743669,0.0000000,0.0000000,12,0
12/12/2023 2:28:13 PM,4,9,3.5037111,0.0004333,-0.0499878700,1.26785366,0.0276997756,-9999.00000000,21.477,0.0333697876,0.0000000,0.0000000,12,0
12/12/2023 2:28:14 PM,4,9,3.5037833,0.0005056,-0.0499884037,1.26581142,0.0276961653,-9999.00000000,21.483,0.0333652159,0.0000000,0.0000000,12,0
12/12/2023 2:28:14 PM,4,9,3.5038917,0.0006139,-0.0499881140,1.26298385,0.0276907499,-9999.00000000,21.494,0.0333583714,0.0000000,0.0000000,12,0
12/12/2023 2:28:15 PM,4,9,3.5040000,0.0007222,-0.0499883457,1.26036586,0.0276853345,-9999.00000000,21.491,0.0333515413,0.0000000,0.0000000,12,0
12/12/2023 2:28:15 PM,4,9,3.5041083,0.0008306,-0.0499882695,1.25791752,0.0276799191,-9999.00000000,21.490,0.0333447248,0.0000000,0.0000000,12,0
12/12/2023 2:28:15 PM,4,9,3.5042167,0.0009389,-0.0499884067,1.25558859,0.0276745037,-9999.00000000,21.493,0.0333379211,0.0000000,0.0000000,12,0
12/12/2023 2:28:16 PM,4,9,3.5043250,0.0010472,-0.0499883945,1.25336609,0.0276690883,-9999.00000000,21.491,0.0333311296,0.0000000,0.0000000,12,0
12/12/2023 2:28:16 PM,4,9,3.5044333,0.0011556,-0.0499884098,1.25122246,0.0276636728,-9999.00000000,21.493,0.0333243498,0.0000000,0.0000000,12,0
12/12/2023 2:28:16 PM,4,9,3.5045417,0.0012639,-0.0499883854,1.24915005,0.0276582574,-9999.00000000,21.477,0.0333175814,0.0000000,0.0000000,12,0
12/12/2023 2:28:17 PM,4,9,3.5046500,0.0013722,-0.0499885684,1.24714583,0.0276528420,-9999.00000000,21.477,0.0333108240,0.0000000,0.0000000,12,0
12/12/2023 2:28:17 PM,4,9,3.5047944,0.0015167,-0.0499887239,1.24454831,0.0276456214,-9999.00000000,21.482,0.0333018307,0.0000000,0.0000000,12,0
12/12/2023 2:28:18 PM,4,9,3.5049389,0.0016611,-0.0499885287,1.24203667,0.0276384008,-9999.00000000,21.477,0.0332928557,0.0000000,0.0000000,12,0
12/12/2023 2:28:18 PM,4,9,3.5050833,0.0018056,-0.0499885806,1.23960215,0.0276311802,-9999.00000000,21.492,0.0332838985,0.0000000,0.0000000,12,0
12/12/2023 2:28:19 PM,4,9,3.5052278,0.0019500,-0.0499889800,1.23722894,0.0276239597,-9999.00000000,21.491,0.0332749585,0.0000000,0.0000000,12,0
12/12/2023 2:28:19 PM,4,9,3.5053722,0.0020944,-0.0499886202,1.23492642,0.0276167391,-9999.00000000,21.491,0.0332660355,0.0000000,0.0000000,12,0
12/12/2023 2:28:20 PM,4,9,3.5055167,0.0022389,-0.0499889831,1.23266979,0.0276095185,-9999.00000000,21.482,0.0332571288,0.0000000,0.0000000,12,0
12/12/2023 2:28:20 PM,4,9,3.5056611,0.0023833,-0.0499886507,1.23047104,0.0276022979,-9999.00000000,21.474,0.0332482381,0.0000000,0.0000000,12,0
12/12/2023 2:28:21 PM,4,9,3.5058056,0.0025278,-0.0499886537,1.22832908,0.0275950773,-9999.00000000,21.491,0.0332393631,0.0000000,0.0000000,12,0
12/12/2023 2:28:22 PM,4,9,3.5059500,0.0026722,-0.0499885470,1.22623546,0.0275878567,-9999.00000000,21.484,0.0332305033,0.0000000,0.0000000,12,0
12/12/2023 2:28:22 PM,4,9,3.5060944,0.0028167,-0.0499885867,1.22419856,0.0275806362,-9999.00000000,21.498,0.0332216584,0.0000000,0.0000000,12,0
12/12/2023 2:28:23 PM,4,9,3.5062389,0.0029611,-0.0499887086,1.22218953,0.0275734155,-9999.00000000,21.495,0.0332128281,0.0000000,0.0000000,12,0
12/12/2023 2:28:23 PM,4,9,3.5064194,0.0031417,-0.0499891600,1.21977356,0.0275643898,-9999.00000000,21.494,0.0332018099,0.0000000,0.0000000,12,0
12/12/2023 2:28:24 PM,4,9,3.5066000,0.0033222,-0.0499886080,1.21743516,0.0275553640,-9999.00000000,21.499,0.0331908134,0.0000000,0.0000000,12,0
12/12/2023 2:28:25 PM,4,9,3.5067806,0.0035028,-0.0499886720,1.21518632,0.0275463383,-9999.00000000,21.496,0.0331798373,0.0000000,0.0000000,12,0
12/12/2023 2:28:25 PM,4,9,3.5069611,0.0036833,-0.0499886019,1.21300787,0.0275373125,-9999.00000000,21.483,0.0331688813,0.0000000,0.0000000,12,0
12/12/2023 2:28:26 PM,4,9,3.5071417,0.0038639,-0.0499886232,1.21091318,0.0275282868,-9999.00000000,21.498,0.0331579443,0.0000000,0.0000000,12,0
12/12/2023 2:28:26 PM,4,9,3.5073583,0.0040806,-0.0499886720,1.20854103,0.0275174559,-9999.00000000,21.488,0.0331448441,0.0000000,0.0000000,12,0
12/12/2023 2:28:27 PM,4,9,3.5075750,0.0042972,-0.0499886751,1.20631364,0.0275066250,-9999.00000000,21.502,0.0331317688,0.0000000,0.0000000,12,0
12/12/2023 2:28:28 PM,4,9,3.5077917,0.0045139,-0.0499886202,1.20423880,0.0274957941,-9999.00000000,21.486,0.0331187166,0.0000000,0.0000000,12,0
12/12/2023 2:28:29 PM,4,9,3.5080444,0.0047667,-0.0499886202,1.20196759,0.0274831581,-9999.00000000,21.486,0.0331035164,0.0000000,0.0000000,12,0
12/12/2023 2:28:30 PM,4,9,3.5082972,0.0050194,-0.0499891447,1.19989488,0.0274705220,-9999.00000000,21.488,0.0330883433,0.0000000,0.0000000,12,0
12/12/2023 2:28:31 PM,4,9,3.5085861,0.0053083,-0.0499891325,1.19774010,0.0274560808,-9999.00000000,21.498,0.0330710332,0.0000000,0.0000000,12,0
12/12/2023 2:28:32 PM,4,9,3.5089111,0.0056333,-0.0499887727,1.19558021,0.0274398344,-9999.00000000,21.486,0.0330515941,0.0000000,0.0000000,12,0
12/12/2023 2:28:34 PM,4,9,3.5092722,0.0059944,-0.0499890624,1.19348529,0.0274217829,-9999.00000000,21.497,0.0330300334,0.0000000,0.0000000,12,0
12/12/2023 2:28:35 PM,4,9,3.5097056,0.0064278,-0.0499887391,1.19138403,0.0274001211,-9999.00000000,21.502,0.0330042057,0.0000000,0.0000000,12,0
12/12/2023 2:28:37 PM,4,9,3.5102111,0.0069333,-0.0499886964,1.18935667,0.0273748490,-9999.00000000,21.501,0.0329741251,0.0000000,0.0000000,12,0
12/12/2023 2:28:39 PM,4,9,3.5107889,0.0075111,-0.0499887117,1.18735818,0.0273459665,-9999.00000000,21.491,0.0329398046,0.0000000,0.0000000,12,0
12/12/2023 2:28:41 PM,4,9,3.5113667,0.0080889,-0.0499886476,1.18557430,0.0273170841,-9999.00000000,21.508,0.0329055380,0.0000000,0.0000000,12,0
12/12/2023 2:28:43 PM,4,9,3.5119444,0.0086667,-0.0499887940,1.18373835,0.0272882016,-9999.00000000,21.491,0.0328713236,0.0000000,0.0000000,12,0
12/12/2023 2:28:45 PM,4,9,3.5125222,0.0092444,-0.0499886537,1.18173657,0.0272593192,-9999.00000000,21.494,0.0328371643,0.0000000,0.0000000,12,0
12/12/2023 2:28:47 PM,4,9,3.5130639,0.0097861,-0.0499891508,1.17960859,0.0272322419,-9999.00000000,21.506,0.0328051963,0.0000000,0.0000000,12,0
12/12/2023 2:28:49 PM,4,9,3.5135333,0.0102556,-0.0499887147,1.17752726,0.0272087749,-9999.00000000,21.505,0.0327775402,0.0000000,0.0000000,12,0
12/12/2023 2:28:50 PM,4,9,3.5139667,0.0106889,-0.0499891843,1.17546310,0.0271871131,-9999.00000000,21.495,0.0327520565,0.0000000,0.0000000,12,0
12/12/2023 2:28:52 PM,4,9,3.5143639,0.0110861,-0.0499887361,1.17338971,0.0271672564,-9999.00000000,21.492,0.0327287380,0.0000000,0.0000000,12,0
12/12/2023 2:28:53 PM,4,9,3.5147611,0.0114833,-0.0499891081,1.17118080,0.0271473998,-9999.00000000,21.509,0.0327054620,0.0000000,0.0000000,12,0
12/12/2023 2:28:54 PM,4,9,3.5151222,0.0118444,-0.0499887513,1.16908916,0.0271293482,-9999.00000000,21.513,0.0326843410,0.0000000,0.0000000,12,0
12/12/2023 2:28:56 PM,4,9,3.5154472,0.0121694,-0.0499891996,1.16708800,0.0271131019,-9999.00000000,21.517,0.0326653653,0.0000000,0.0000000,12,0
12/12/2023 2:28:57 PM,4,9,3.5157722,0.0124944,-0.0499886995,1.16504125,0.0270968555,-9999.00000000,21.502,0.0326464226,0.0000000,0.0000000,12,0
12/12/2023 2:28:58 PM,4,9,3.5160972,0.0128194,-0.0499887239,1.16289174,0.0270806091,-9999.00000000,21.498,0.0326275144,0.0000000,0.0000000,12,0
12/12/2023 2:28:59 PM,4,9,3.5164222,0.0131444,-0.0499887239,1.16074421,0.0270643628,-9999.00000000,21.508,0.0326086413,0.0000000,0.0000000,12,0
12/12/2023 2:29:00 PM,4,9,3.5167472,0.0134694,-0.0499887269,1.15852683,0.0270481164,-9999.00000000,21.496,0.0325898033,0.0000000,0.0000000,12,0
12/12/2023 2:29:01 PM,4,9,3.5170722,0.0137944,-0.0499888306,1.15631601,0.0270318700,-9999.00000000,21.505,0.0325710014,0.0000000,0.0000000,12,0
12/12/2023 2:29:03 PM,4,9,3.5173972,0.0141194,-0.0499890105,1.15414657,0.0270156237,-9999.00000000,21.502,0.0325522350,0.0000000,0.0000000,12,0
12/12/2023 2:29:04 PM,4,9,3.5177222,0.0144444,-0.0499887971,1.15193613,0.0269993773,-9999.00000000,21.485,0.0325335042,0.0000000,0.0000000,12,0
12/12/2023 2:29:05 PM,4,9,3.5180472,0.0147694,-0.0499888550,1.14971524,0.0269831309,-9999.00000000,21.498,0.0325148094,0.0000000,0.0000000,12,0
12/12/2023 2:29:06 PM,4,9,3.5183722,0.0150944,-0.0499887849,1.14750258,0.0269668845,-9999.00000000,21.490,0.0324961507,0.0000000,0.0000000,12,0
12/12/2023 2:29:07 PM,4,9,3.5186972,0.0154194,-0.0499888062,1.14526718,0.0269506381,-9999.00000000,21.496,0.0324775279,0.0000000,0.0000000,12,0
12/12/2023 2:29:09 PM,4,9,3.5189861,0.0157083,-0.0499891478,1.14324685,0.0269361969,-9999.00000000,21.492,0.0324610051,0.0000000,0.0000000,12,0
12/12/2023 2:29:10 PM,4,9,3.5192750,0.0159972,-0.0499888184,1.14122148,0.0269217557,-9999.00000000,21.496,0.0324445115,0.0000000,0.0000000,12,0
12/12/2023 2:29:10 PM,4,9,3.5195639,0.0162861,-0.0499888855,1.13916229,0.0269073145,-9999.00000000,21.478,0.0324280477,0.0000000,0.0000000,12,0
12/12/2023 2:29:11 PM,4,9,3.5198528,0.0165750,-0.0499887422,1.13708539,0.0268928732,-9999.00000000,21.493,0.0324116138,0.0000000,0.0000000,12,0
12/12/2023 2:29:12 PM,4,9,3.5201417,0.0168639,-0.0499887879,1.13496512,0.0268784320,-9999.00000000,21.481,0.0323952103,0.0000000,0.0000000,12,0
12/12/2023 2:29:14 PM,4,9,3.5204306,0.0171528,-0.0499887452,1.13283706,0.0268639908,-9999.00000000,21.495,0.0323788372,0.0000000,0.0000000,12,0
12/12/2023 2:29:15 PM,4,9,3.5207194,0.0174417,-0.0499887696,1.13063800,0.0268495496,-9999.00000000,21.494,0.0323624954,0.0000000,0.0000000,12,0
12/12/2023 2:29:16 PM,4,9,3.5210083,0.0177306,-0.0499887879,1.12836030,0.0268351084,-9999.00000000,21.492,0.0323461858,0.0000000,0.0000000,12,0
12/12/2023 2:29:17 PM,4,9,3.5212611,0.0179833,-0.0499886568,1.12633913,0.0268224723,-9999.00000000,21.484,0.0323319423,0.0000000,0.0000000,12,0
12/12/2023 2:29:18 PM,4,9,3.5215139,0.0182361,-0.0499886507,1.12419894,0.0268098362,-9999.00000000,21.494,0.0323177251,0.0000000,0.0000000,12,0
12/12/2023 2:29:19 PM,4,9,3.5217667,0.0184889,-0.0499886934,1.12207951,0.0267972002,-9999.00000000,21.495,0.0323035350,0.0000000,0.0000000,12,0
12/12/2023 2:29:19 PM,4,9,3.5220194,0.0187417,-0.0499888154,1.11984616,0.0267845641,-9999.00000000,21.483,0.0322893723,0.0000000,0.0000000,12,0
12/12/2023 2:29:20 PM,4,9,3.5222722,0.0189944,-0.0499886781,1.11754701,0.0267719280,-9999.00000000,21.492,0.0322752383,0.0000000,0.0000000,12,0
12/12/2023 2:29:21 PM,4,9,3.5224889,0.0192111,-0.0499890990,1.11548003,0.0267610971,-9999.00000000,21.493,0.0322631474,0.0000000,0.0000000,12,0
12/12/2023 2:29:22 PM,4,9,3.5227056,0.0194278,-0.0499887178,1.11337404,0.0267502662,-9999.00000000,21.495,0.0322510791,0.0000000,0.0000000,12,0
12/12/2023 2:29:23 PM,4,9,3.5229222,0.0196444,-0.0499888276,1.11122522,0.0267394353,-9999.00000000,21.483,0.0322390338,0.0000000,0.0000000,12,0
12/12/2023 2:29:23 PM,4,9,3.5231389,0.0198611,-0.0499892057,1.10899371,0.0267286043,-9999.00000000,21.497,0.0322270121,0.0000000,0.0000000,12,0
12/12/2023 2:29:24 PM,4,9,3.5233556,0.0200778,-0.0499891203,1.10673593,0.0267177734,-9999.00000000,21.488,0.0322150147,0.0000000,0.0000000,12,0
12/12/2023 2:29:25 PM,4,9,3.5235722,0.0202944,-0.0499890929,1.10440021,0.0267069425,-9999.00000000,21.495,0.0322030425,0.0000000,0.0000000,12,0
12/12/2023 2:29:26 PM,4,9,3.5237889,0.0205111,-0.0499890715,1.10204448,0.0266961115,-9999.00000000,21.495,0.0321910957,0.0000000,0.0000000,12,0
12/12/2023 2:29:26 PM,4,9,3.5239694,0.0206917,-0.0499887605,1.09994613,0.0266870858,-9999.00000000,21.492,0.0321811602,0.0000000,0.0000000,12,0
12/12/2023 2:29:27 PM,4,9,3.5241500,0.0208722,-0.0499887025,1.09783235,0.0266780600,-9999.00000000,21.478,0.0321712437,0.0000000,0.0000000,12,0
12/12/2023 2:29:28 PM,4,9,3.5243306,0.0210528,-0.0499887086,1.09569536,0.0266690343,-9999.00000000,21.492,0.0321613465,0.0000000,0.0000000,12,0
12/12/2023 2:29:28 PM,4,9,3.5245111,0.0212333,-0.0499888886,1.09347484,0.0266600085,-9999.00000000,21.492,0.0321514690,0.0000000,0.0000000,12,0
12/12/2023 2:29:29 PM,4,9,3.5246917,0.0214139,-0.0499886934,1.09111995,0.0266509828,-9999.00000000,21.492,0.0321416124,0.0000000,0.0000000,12,0
12/12/2023 2:29:29 PM,4,9,3.5248722,0.0215944,-0.0499887422,1.08871567,0.0266419570,-9999.00000000,21.492,0.0321317771,0.0000000,0.0000000,12,0
12/12/2023 2:29:30 PM,4,9,3.5250528,0.0217750,-0.0499891722,1.08629008,0.0266329313,-9999.00000000,21.490,0.0321219636,0.0000000,0.0000000,12,0
12/12/2023 2:29:31 PM,4,9,3.5252333,0.0219556,-0.0499891386,1.08383098,0.0266239055,-9999.00000000,21.480,0.0321121723,0.0000000,0.0000000,12,0
12/12/2023 2:29:31 PM,4,9,3.5253778,0.0221000,-0.0499887056,1.08177958,0.0266166849,-9999.00000000,21.491,0.0321043556,0.0000000,0.0000000,12,0
12/12/2023 2:29:32 PM,4,9,3.5255222,0.0222444,-0.0499886903,1.07975718,0.0266094643,-9999.00000000,21.479,0.0320965536,0.0000000,0.0000000,12,0
12/12/2023 2:29:32 PM,4,9,3.5256667,0.0223889,-0.0499886903,1.07767952,0.0266022437,-9999.00000000,21.494,0.0320887665,0.0000000,0.0000000,12,0
12/12/2023 2:29:33 PM,4,9,3.5258111,0.0225333,-0.0499886964,1.07560658,0.0265950231,-9999.00000000,21.479,0.0320809943,0.0000000,0.0000000,12,0
12/12/2023 2:29:34 PM,4,9,3.5259556,0.0226778,-0.0499887269,1.07348945,0.0265878025,-9999.00000000,21.484,0.0320732373,0.0000000,0.0000000,12,0
12/12/2023 2:29:34 PM,4,9,3.5261000,0.0228222,-0.0499887971,1.07130084,0.0265805819,-9999.00000000,21.489,0.0320654959,0.0000000,0.0000000,12,0
12/12/2023 2:29:35 PM,4,9,3.5262444,0.0229667,-0.0499887940,1.06912148,0.0265733613,-9999.00000000,21.481,0.0320577703,0.0000000,0.0000000,12,0
12/12/2023 2:29:35 PM,4,9,3.5263889,0.0231111,-0.0499887605,1.06688012,0.0265661406,-9999.00000000,21.497,0.0320500606,0.0000000,0.0000000,12,0
12/12/2023 2:29:36 PM,4,9,3.5265333,0.0232556,-0.0499887300,1.06468641,0.0265589200,-9999.00000000,21.490,0.0320423670,0.0000000,0.0000000,12,0
12/12/2023 2:29:36 PM,4,9,3.5266778,0.0234000,-0.0499886537,1.06236481,0.0265516994,-9999.00000000,21.475,0.0320346898,0.0000000,0.0000000,12,0
12/12/2023 2:29:37 PM,4,9,3.5268222,0.0235444,-0.0499887605,1.06006390,0.0265444788,-9999.00000000,21.479,0.0320270292,0.0000000,0.0000000,12,0
12/12/2023 2:29:37 PM,4,9,3.5269667,0.0236889,-0.0499887513,1.05770412,0.0265372582,-9999.00000000,21.481,0.0320193855,0.0000000,0.0000000,12,0
12/12/2023 2:29:38 PM,4,9,3.5271111,0.0238333,-0.0499888032,1.05530450,0.0265300376,-9999.00000000,21.483,0.0320117591,0.0000000,0.0000000,12,0
12/12/2023 2:29:38 PM,4,9,3.5272556,0.0239778,-0.0499887696,1.05289639,0.0265228170,-9999.00000000,21.497,0.0320041500,0.0000000,0.0000000,12,0
12/12/2023 2:29:39 PM,4,9,3.5274000,0.0241222,-0.0499892209,1.05040935,0.0265155964,-9999.00000000,21.482,0.0319965587,0.0000000,0.0000000,12,0
12/12/2023 2:29:39 PM,4,9,3.5275444,0.0242667,-0.0499891508,1.04800079,0.0265083758,-9999.00000000,21.491,0.0319889849,0.0000000,0.0000000,12,0
12/12/2023 2:29:40 PM,4,9,3.5276889,0.0244111,-0.0499887513,1.04550122,0.0265011552,-9999.00000000,21.481,0.0319814290,0.0000000,0.0000000,12,0
12/12/2023 2:29:40 PM,4,9,3.5278333,0.0245556,-0.0499889160,1.04304127,0.0264939346,-9999.00000000,21.474,0.0319738909,0.0000000,0.0000000,12,0
12/12/2023 2:29:41 PM,4,9,3.5279778,0.0247000,-0.0499887452,1.04051468,0.0264867140,-9999.00000000,21.481,0.0319663709,0.0000000,0.0000000,12,0
